BaseCase,RA,RASDG,Year,indicator,Country/Region
9.548,9.548,9.565,2029,Average_Education_Years,Upper Middle Income Countries
9.609,9.609,9.632,2030,Average_Education_Years,Upper Middle Income Countries
9.67,9.67,9.701,2031,Average_Education_Years,Upper Middle Income Countries
9.733,9.733,9.772,2032,Average_Education_Years,Upper Middle Income Countries
9.797,9.797,9.846,2033,Average_Education_Years,Upper Middle Income Countries
9.863,9.863,9.922,2034,Average_Education_Years,Upper Middle Income Countries
9.931,9.931,10,2035,Average_Education_Years,Upper Middle Income Countries
10,10,10.08,2036,Average_Education_Years,Upper Middle Income Countries
10.07,10.07,10.17,2037,Average_Education_Years,Upper Middle Income Countries
10.14,10.14,10.25,2038,Average_Education_Years,Upper Middle Income Countries
10.21,10.21,10.33,2039,Average_Education_Years,Upper Middle Income Countries
10.27,10.27,10.41,2040,Average_Education_Years,Upper Middle Income Countries
10.34,10.34,10.49,2041,Average_Education_Years,Upper Middle Income Countries
10.4,10.4,10.56,2042,Average_Education_Years,Upper Middle Income Countries
10.45,10.46,10.64,2043,Average_Education_Years,Upper Middle Income Countries
10.51,10.51,10.71,2044,Average_Education_Years,Upper Middle Income Countries
10.57,10.57,10.78,2045,Average_Education_Years,Upper Middle Income Countries
10.62,10.62,10.85,2046,Average_Education_Years,Upper Middle Income Countries
10.67,10.68,10.92,2047,Average_Education_Years,Upper Middle Income Countries
10.73,10.73,10.99,2048,Average_Education_Years,Upper Middle Income Countries
10.78,10.78,11.06,2049,Average_Education_Years,Upper Middle Income Countries
10.83,10.83,11.12,2050,Average_Education_Years,Upper Middle Income Countries
10.88,10.89,11.19,2051,Average_Education_Years,Upper Middle Income Countries
10.93,10.94,11.26,2052,Average_Education_Years,Upper Middle Income Countries
10.98,10.99,11.33,2053,Average_Education_Years,Upper Middle Income Countries
11.03,11.04,11.39,2054,Average_Education_Years,Upper Middle Income Countries
11.08,11.09,11.46,2055,Average_Education_Years,Upper Middle Income Countries
11.13,11.14,11.52,2056,Average_Education_Years,Upper Middle Income Countries
11.18,11.19,11.59,2057,Average_Education_Years,Upper Middle Income Countries
11.23,11.24,11.65,2058,Average_Education_Years,Upper Middle Income Countries
11.28,11.29,11.72,2059,Average_Education_Years,Upper Middle Income Countries
11.33,11.34,11.79,2060,Average_Education_Years,Upper Middle Income Countries
8.588,8.588,8.588,2020,Average_Education_Years,World
8.631,8.631,8.631,2021,Average_Education_Years,World
8.68,8.68,8.68,2022,Average_Education_Years,World
8.727,8.727,8.727,2023,Average_Education_Years,World
8.773,8.773,8.773,2024,Average_Education_Years,World
8.821,8.821,8.822,2025,Average_Education_Years,World
8.868,8.868,8.872,2026,Average_Education_Years,World
8.915,8.914,8.923,2027,Average_Education_Years,World
8.96,8.96,8.973,2028,Average_Education_Years,World
9.006,9.005,9.025,2029,Average_Education_Years,World
9.051,9.051,9.078,2030,Average_Education_Years,World
9.097,9.096,9.131,2031,Average_Education_Years,World
9.143,9.142,9.187,2032,Average_Education_Years,World
9.189,9.188,9.243,2033,Average_Education_Years,World
9.235,9.234,9.301,2034,Average_Education_Years,World
9.282,9.281,9.361,2035,Average_Education_Years,World
9.33,9.329,9.422,2036,Average_Education_Years,World
9.378,9.377,9.484,2037,Average_Education_Years,World
9.425,9.424,9.546,2038,Average_Education_Years,World
9.472,9.471,9.607,2039,Average_Education_Years,World
9.517,9.516,9.668,2040,Average_Education_Years,World
9.561,9.56,9.728,2041,Average_Education_Years,World
9.603,9.603,9.786,2042,Average_Education_Years,World
9.645,9.645,9.845,2043,Average_Education_Years,World
9.686,9.687,9.903,2044,Average_Education_Years,World
9.727,9.728,9.961,2045,Average_Education_Years,World
9.768,9.769,10.02,2046,Average_Education_Years,World
9.808,9.81,10.08,2047,Average_Education_Years,World
9.848,9.85,10.14,2048,Average_Education_Years,World
9.887,9.89,10.19,2049,Average_Education_Years,World
9.926,9.93,10.25,2050,Average_Education_Years,World
9.965,9.969,10.31,2051,Average_Education_Years,World
10,10.01,10.36,2052,Average_Education_Years,World
10.04,10.05,10.42,2053,Average_Education_Years,World
10.08,10.09,10.48,2054,Average_Education_Years,World
10.12,10.13,10.54,2055,Average_Education_Years,World
10.16,10.17,10.59,2056,Average_Education_Years,World
10.2,10.21,10.65,2057,Average_Education_Years,World
10.24,10.24,10.71,2058,Average_Education_Years,World
10.28,10.28,10.77,2059,Average_Education_Years,World
10.32,10.32,10.82,2060,Average_Education_Years,World
