BaseCase,RA,RASDG,Year,indicator,Country/Region
1.205,1.199,1.037,2029,Poverty_Rate,Upper Middle Income Countries
1.157,1.147,0.969,2030,Poverty_Rate,Upper Middle Income Countries
1.111,1.096,0.902,2031,Poverty_Rate,Upper Middle Income Countries
1.074,1.053,0.841,2032,Poverty_Rate,Upper Middle Income Countries
1.043,1.017,0.787,2033,Poverty_Rate,Upper Middle Income Countries
1.019,0.989,0.741,2034,Poverty_Rate,Upper Middle Income Countries
1.003,0.969,0.704,2035,Poverty_Rate,Upper Middle Income Countries
0.991,0.956,0.673,2036,Poverty_Rate,Upper Middle Income Countries
0.983,0.945,0.647,2037,Poverty_Rate,Upper Middle Income Countries
0.976,0.935,0.637,2038,Poverty_Rate,Upper Middle Income Countries
0.967,0.924,0.628,2039,Poverty_Rate,Upper Middle Income Countries
0.955,0.91,0.618,2040,Poverty_Rate,Upper Middle Income Countries
0.94,0.892,0.604,2041,Poverty_Rate,Upper Middle Income Countries
0.923,0.872,0.585,2042,Poverty_Rate,Upper Middle Income Countries
0.906,0.852,0.564,2043,Poverty_Rate,Upper Middle Income Countries
0.891,0.833,0.543,2044,Poverty_Rate,Upper Middle Income Countries
0.879,0.817,0.524,2045,Poverty_Rate,Upper Middle Income Countries
0.864,0.802,0.505,2046,Poverty_Rate,Upper Middle Income Countries
0.844,0.785,0.485,2047,Poverty_Rate,Upper Middle Income Countries
0.823,0.764,0.464,2048,Poverty_Rate,Upper Middle Income Countries
0.802,0.737,0.439,2049,Poverty_Rate,Upper Middle Income Countries
0.781,0.707,0.413,2050,Poverty_Rate,Upper Middle Income Countries
0.759,0.673,0.385,2051,Poverty_Rate,Upper Middle Income Countries
0.737,0.637,0.356,2052,Poverty_Rate,Upper Middle Income Countries
0.703,0.603,0.33,2053,Poverty_Rate,Upper Middle Income Countries
0.664,0.571,0.305,2054,Poverty_Rate,Upper Middle Income Countries
0.626,0.542,0.283,2055,Poverty_Rate,Upper Middle Income Countries
0.592,0.517,0.264,2056,Poverty_Rate,Upper Middle Income Countries
0.563,0.494,0.246,2057,Poverty_Rate,Upper Middle Income Countries
0.538,0.473,0.23,2058,Poverty_Rate,Upper Middle Income Countries
0.516,0.454,0.216,2059,Poverty_Rate,Upper Middle Income Countries
0.497,0.437,0.202,2060,Poverty_Rate,Upper Middle Income Countries
9.856,9.856,9.856,2020,Poverty_Rate,World
9.525,9.525,9.525,2021,Poverty_Rate,World
9.008,9.008,9.008,2022,Poverty_Rate,World
8.886,8.886,8.886,2023,Poverty_Rate,World
8.823,8.823,8.823,2024,Poverty_Rate,World
8.732,8.732,8.548,2025,Poverty_Rate,World
8.602,8.602,8.278,2026,Poverty_Rate,World
8.444,8.445,8.013,2027,Poverty_Rate,World
8.268,8.269,7.753,2028,Poverty_Rate,World
8.081,8.076,7.491,2029,Poverty_Rate,World
7.88,7.862,7.212,2030,Poverty_Rate,World
7.683,7.645,6.926,2031,Poverty_Rate,World
7.521,7.461,6.65,2032,Poverty_Rate,World
7.385,7.302,6.389,2033,Poverty_Rate,World
7.266,7.166,6.144,2034,Poverty_Rate,World
7.155,7.045,5.913,2035,Poverty_Rate,World
7.046,6.937,5.693,2036,Poverty_Rate,World
6.94,6.831,5.486,2037,Poverty_Rate,World
6.835,6.724,5.342,2038,Poverty_Rate,World
6.726,6.611,5.198,2039,Poverty_Rate,World
6.613,6.49,5.045,2040,Poverty_Rate,World
6.492,6.358,4.878,2041,Poverty_Rate,World
6.366,6.21,4.694,2042,Poverty_Rate,World
6.227,6.052,4.503,2043,Poverty_Rate,World
6.086,5.896,4.307,2044,Poverty_Rate,World
5.946,5.742,4.118,2045,Poverty_Rate,World
5.802,5.587,3.938,2046,Poverty_Rate,World
5.656,5.439,3.767,2047,Poverty_Rate,World
5.509,5.286,3.606,2048,Poverty_Rate,World
5.366,5.136,3.443,2049,Poverty_Rate,World
5.227,4.99,3.285,2050,Poverty_Rate,World
5.084,4.844,3.129,2051,Poverty_Rate,World
4.942,4.705,2.981,2052,Poverty_Rate,World
4.798,4.57,2.841,2053,Poverty_Rate,World
4.655,4.437,2.702,2054,Poverty_Rate,World
4.512,4.307,2.566,2055,Poverty_Rate,World
4.372,4.178,2.434,2056,Poverty_Rate,World
4.234,4.05,2.304,2057,Poverty_Rate,World
4.1,3.904,2.173,2058,Poverty_Rate,World
3.958,3.744,2.037,2059,Poverty_Rate,World
3.796,3.568,1.9,2060,Poverty_Rate,World
