BaseCase,RA,RASDG,Year,indicator,Country/Region
10.38,10.38,10.38,2022,Traditional_Cookstove_Use(%ofh),Oceania
10.37,10.37,10.37,2023,Traditional_Cookstove_Use(%ofh),Oceania
10.42,10.42,10.42,2024,Traditional_Cookstove_Use(%ofh),Oceania
10.44,10.39,7.211,2025,Traditional_Cookstove_Use(%ofh),Oceania
10.47,10.35,4.028,2026,Traditional_Cookstove_Use(%ofh),Oceania
10.48,10.29,0,2027,Traditional_Cookstove_Use(%ofh),Oceania
10.47,10.2,0,2028,Traditional_Cookstove_Use(%ofh),Oceania
10.43,10.08,0,2029,Traditional_Cookstove_Use(%ofh),Oceania
10.38,9.933,0,2030,Traditional_Cookstove_Use(%ofh),Oceania
10.32,9.755,0,2031,Traditional_Cookstove_Use(%ofh),Oceania
10.24,9.55,0,2032,Traditional_Cookstove_Use(%ofh),Oceania
10.15,9.319,0,2033,Traditional_Cookstove_Use(%ofh),Oceania
10.05,9.063,0,2034,Traditional_Cookstove_Use(%ofh),Oceania
9.948,8.784,0,2035,Traditional_Cookstove_Use(%ofh),Oceania
9.837,8.491,0,2036,Traditional_Cookstove_Use(%ofh),Oceania
9.719,8.194,0,2037,Traditional_Cookstove_Use(%ofh),Oceania
9.595,7.897,0,2038,Traditional_Cookstove_Use(%ofh),Oceania
9.464,7.608,0,2039,Traditional_Cookstove_Use(%ofh),Oceania
9.322,7.3,0,2040,Traditional_Cookstove_Use(%ofh),Oceania
9.168,6.973,0,2041,Traditional_Cookstove_Use(%ofh),Oceania
8.999,6.627,0,2042,Traditional_Cookstove_Use(%ofh),Oceania
8.818,6.266,0,2043,Traditional_Cookstove_Use(%ofh),Oceania
8.623,5.903,0,2044,Traditional_Cookstove_Use(%ofh),Oceania
8.415,5.542,0,2045,Traditional_Cookstove_Use(%ofh),Oceania
8.197,5.181,0,2046,Traditional_Cookstove_Use(%ofh),Oceania
7.97,4.825,0,2047,Traditional_Cookstove_Use(%ofh),Oceania
7.736,4.477,0,2048,Traditional_Cookstove_Use(%ofh),Oceania
7.494,4.141,0,2049,Traditional_Cookstove_Use(%ofh),Oceania
7.249,3.909,0,2050,Traditional_Cookstove_Use(%ofh),Oceania
6.999,3.688,0,2051,Traditional_Cookstove_Use(%ofh),Oceania
6.747,3.475,0,2052,Traditional_Cookstove_Use(%ofh),Oceania
6.5,3.321,0,2053,Traditional_Cookstove_Use(%ofh),Oceania
6.248,3.265,0,2054,Traditional_Cookstove_Use(%ofh),Oceania
5.993,3.206,0,2055,Traditional_Cookstove_Use(%ofh),Oceania
5.737,3.143,0,2056,Traditional_Cookstove_Use(%ofh),Oceania
5.48,3.077,0,2057,Traditional_Cookstove_Use(%ofh),Oceania
5.225,3.008,0,2058,Traditional_Cookstove_Use(%ofh),Oceania
4.975,2.938,0,2059,Traditional_Cookstove_Use(%ofh),Oceania
4.73,2.865,0,2060,Traditional_Cookstove_Use(%ofh),Oceania
74.72,74.72,74.72,2020,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
74.06,74.06,74.06,2021,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
73.15,73.15,73.15,2022,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
72.35,72.35,72.35,2023,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
71.3,71.3,71.3,2024,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
70.21,69.1,63.95,2025,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
69.14,66.97,54.34,2026,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
68.05,65,43.42,2027,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
66.92,63.01,33.09,2028,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
65.74,60.97,25.01,2029,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
64.55,58.87,18.39,2030,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
63.33,56.75,13.21,2031,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
62.07,54.67,8.971,2032,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
60.79,52.73,6.001,2033,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
59.48,50.78,3.001,2034,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
58.16,48.84,1.96,2035,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
56.82,46.97,0.977,2036,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
55.45,45.2,0.044,2037,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
54.07,43.46,0,2038,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
52.68,41.72,0,2039,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
51.27,39.97,0,2040,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
49.84,38.21,0,2041,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
48.38,36.44,0,2042,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
46.9,34.83,0,2043,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
45.41,33.42,0,2044,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
43.91,32.04,0,2045,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
42.41,30.67,0,2046,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
40.91,29.31,0,2047,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
39.41,28.04,0,2048,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
37.93,26.78,0,2049,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
36.47,25.71,0,2050,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
35.03,24.69,0,2051,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
33.6,23.69,0,2052,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
32.2,22.72,0,2053,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
30.83,21.76,0,2054,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
29.47,20.83,0,2055,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
28.15,19.92,0,2056,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
26.85,19.04,0,2057,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
25.6,18.26,0,2058,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
24.4,17.48,0,2059,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
23.23,16.73,0,2060,Traditional_Cookstove_Use(%ofh),Sub-Saharan Africa
12.54,12.54,12.54,2020,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
11.56,11.56,11.56,2021,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
11.07,11.07,11.07,2022,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
10.39,10.39,10.39,2023,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
9.812,9.812,9.812,2024,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
9.323,9.207,8.721,2025,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
8.853,8.683,7.777,2026,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
8.353,8.175,6.649,2027,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
7.877,7.694,5.768,2028,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
7.425,7.236,5.045,2029,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
6.999,6.803,4.35,2030,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
6.6,6.403,3.64,2031,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
6.236,6.03,2.916,2032,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
5.897,5.685,2.18,2033,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
5.585,5.37,1.433,2034,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
5.3,5.083,0.72,2035,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
5.029,4.824,0.413,2036,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
4.79,4.589,0.115,2037,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
4.572,4.38,0,2038,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
4.372,4.185,0,2039,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
4.185,4.003,0,2040,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
4.002,3.832,0,2041,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
3.824,3.659,0,2042,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
3.652,3.495,0,2043,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
3.487,3.334,0,2044,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
3.331,3.182,0,2045,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
3.181,3.038,0,2046,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
3.038,2.905,0,2047,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.904,2.766,0,2048,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.776,2.639,0,2049,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.66,2.521,0,2050,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.547,2.412,0,2051,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.44,2.304,0,2052,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.336,2.204,0,2053,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.234,2.104,0,2054,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.134,2.012,0,2055,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
2.036,1.918,0,2056,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
1.94,1.831,0,2057,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
1.848,1.744,0,2058,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
1.76,1.662,0,2059,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
1.676,1.582,0,2060,Traditional_Cookstove_Use(%ofh),Upper Middle Income Countries
24.15,24.15,24.15,2020,Traditional_Cookstove_Use(%ofh),World
23.25,23.25,23.25,2021,Traditional_Cookstove_Use(%ofh),World
22.56,22.56,22.56,2022,Traditional_Cookstove_Use(%ofh),World
21.97,21.97,21.97,2023,Traditional_Cookstove_Use(%ofh),World
21.53,21.53,21.53,2024,Traditional_Cookstove_Use(%ofh),World
21.12,20.92,19.91,2025,Traditional_Cookstove_Use(%ofh),World
20.69,20.31,17.99,2026,Traditional_Cookstove_Use(%ofh),World
20.29,19.79,15.82,2027,Traditional_Cookstove_Use(%ofh),World
19.86,19.24,13.71,2028,Traditional_Cookstove_Use(%ofh),World
19.42,18.69,11.78,2029,Traditional_Cookstove_Use(%ofh),World
18.98,18.14,9.92,2030,Traditional_Cookstove_Use(%ofh),World
18.55,17.58,8.344,2031,Traditional_Cookstove_Use(%ofh),World
18.12,17.02,7.003,2032,Traditional_Cookstove_Use(%ofh),World
17.71,16.5,5.923,2033,Traditional_Cookstove_Use(%ofh),World
17.31,15.98,4.805,2034,Traditional_Cookstove_Use(%ofh),World
16.94,15.49,3.935,2035,Traditional_Cookstove_Use(%ofh),World
16.59,15.04,3.244,2036,Traditional_Cookstove_Use(%ofh),World
16.27,14.61,2.611,2037,Traditional_Cookstove_Use(%ofh),World
15.95,14.2,2.311,2038,Traditional_Cookstove_Use(%ofh),World
15.65,13.81,2.099,2039,Traditional_Cookstove_Use(%ofh),World
15.35,13.41,1.9,2040,Traditional_Cookstove_Use(%ofh),World
15.04,13.03,1.713,2041,Traditional_Cookstove_Use(%ofh),World
14.73,12.63,1.536,2042,Traditional_Cookstove_Use(%ofh),World
14.41,12.25,1.37,2043,Traditional_Cookstove_Use(%ofh),World
14.08,11.89,1.216,2044,Traditional_Cookstove_Use(%ofh),World
13.74,11.54,1.074,2045,Traditional_Cookstove_Use(%ofh),World
13.4,11.18,0.944,2046,Traditional_Cookstove_Use(%ofh),World
13.06,10.82,0.828,2047,Traditional_Cookstove_Use(%ofh),World
12.72,10.47,0.718,2048,Traditional_Cookstove_Use(%ofh),World
12.38,10.13,0.612,2049,Traditional_Cookstove_Use(%ofh),World
12.03,9.829,0.512,2050,Traditional_Cookstove_Use(%ofh),World
11.69,9.536,0.417,2051,Traditional_Cookstove_Use(%ofh),World
11.35,9.248,0.327,2052,Traditional_Cookstove_Use(%ofh),World
11.01,8.966,0.242,2053,Traditional_Cookstove_Use(%ofh),World
10.66,8.689,0.162,2054,Traditional_Cookstove_Use(%ofh),World
10.32,8.42,0.086,2055,Traditional_Cookstove_Use(%ofh),World
9.97,8.15,0.014,2056,Traditional_Cookstove_Use(%ofh),World
9.624,7.886,0,2057,Traditional_Cookstove_Use(%ofh),World
9.283,7.638,0,2058,Traditional_Cookstove_Use(%ofh),World
8.951,7.388,0,2059,Traditional_Cookstove_Use(%ofh),World
8.624,7.143,0,2060,Traditional_Cookstove_Use(%ofh),World
